text	label
diy咖啡真的太有意思了!又是羡慕别人公司同事的一天	0
还是有点技术在手里的不然也整不起来	0
这种生活也是我羡慕的。	0
这也是生活的另一种乐趣。	0
真是舒适至极，谁不羡慕这样的生活	0
哈哈，咖啡真是上班族的好伴侣	0
这是生活的一种乐趣，确实不错了	0
我们公司可以，总部的研发室	0
。	0
想到了华为的食堂 行政部员工花心思真的狠省公关费啊，简直一家公司活招牌	0
这挺像广告的	0
@明小胖ok	0
这个营业应该要有营业执照，卫生许可等等吧……老板也不怕纠纷，也不怕员工不务正业？	0
和解压啊	0
@森田森吾	0
没看出来这是天猫的广告吗。。。	0
@狒狒最爱Mangoo 哈哈哈哈哈哈支棱起来我的宝儿	0
上班还能挣钱，这个“还”笑死我了	0
隅田川	1
都是老板赚钱，同事之间好意思赚钱？	0
@可爱金花车蛮久傻 可以哦	0
真不错哈哈😃哈哈😃	0
这个厉害了哈哈哈	0
就很羡慕啊，不愧是别人家的公司。这种，只能出现在梦里吧？	0
哇！招工不！	0
真心羡慕这样的生活，太棒了	0
女孩加油未来可期	0
这个90后女孩真的是太棒了	0
想法真的很好，我觉得这咖啡店开的不错	0
还能和同事一起diy什么的也太舒服了吧	0
真的是很有创意的一个体验	0
真的是很有创意的一个体验	0
真的是很有创意的一个体验	0
单位说好的咖啡机都没有实现	0
棒	0
收同事的钱，有些不好意思	0
回复@Sunkisslove:就是一个软广	0
回复@djhdbksjgebmdke:噢噢😮谢谢，了解了	0
回复@高雅不想睡:一时语塞不知道说啥了	0
真好发家致富	0
回复@djhdbksjgebmdke:真好	0
回复@Sunkisslove:反正没人管的，早退迟到都随便，自由。	0
回复@Vicky_葭:因为现在这份更好，以前每天上班六个小时，上班要去差不多两个公里，现在每天上两个小时，就五六百米，而且更自由。	0
回复@djhdbksjgebmdke:财务确实是同时 事情做完了 比较自由 而且还可以同时做好几家 领几份工资	0
回复@Sunkisslove:财务	0
回复@千晚意:做外贸的	0
摸鱼摸的跟上班一样	0
老板确定不是在撩妹吗	0
@少年真是蠢的可爱	0
周一早~ 网页链接	0
啃鸡腿手上多个袋子能有多重啊，非得让娃用牙咬着？	0
就好奇，他在郑州那个地？竟然能出去买菜	1
希望只是为了拍视频才偶尔一次这样，一点都不好笑	0
郑州都封十几天了，足不出户，网上菜都不好抢，请问是22号的吗？	0
这是什么爹。	0
让娃用牙咬着塑料袋？塑料袋很干净无毒？我真想上去一个无影脚…	0
摆拍太明显	0
孩子的牙真好，物真是尽其用	0
哈哈哈哈哈孩子不能没有父亲	0
等爸爸老了没有🦷咬袋子，让他用牙床咬。	0
没事，爸爸有老的一天	0
我不信	0
孩子：你的牙享受美味，我的牙还得努力劳动	0
河南郑州？不可能会有这情况，所有人郑州人都在家休息。	1
现在有些人，为了拍视频，连人都不是了…… 作妖，还要拖着娃！	0
一个啃鸡腿，一个拍视频？奇葩一家子	0
摆拍	0
爸爸带娃，活着就好	0
这孩子这么听话，也挺好的撒	0
小男子汉，不用生气	0
哪个小区！还能买菜！	0
发这条视频赚了多少钱啊？	0
看起来是真心疼	0
有的小区内可以买的	0
这是亲生的	0
拍视频的是谁？	0
手里拿着还好  嘴里叼着不怕牙齿崩断吗	0
没有责任	0
真无语	0
好多都几乎一模一样	0
很好	0
赞	0
厉害了，怪不得喝多了缺钙	0
可乐真是毒药	0
妙妙妙	0
好苗子	0
国足：不信谣不传谣！	0
这就是天赋	0
我觉得这种数据分析真的才会有说服力	0
再一次被科技的力量给震撼了	0
这种高科技的加持才能更加	0
冠军的背后是辛勤付出	0
断层优势，势不可挡	0
中国跳水队确实很有实力	0
毋庸置疑都是下苦工夫的	0
这么小的年纪，就为国争光了，我都感到骄傲	0
冠军模型还能分析出来，这科技真好	0
通过科技的帮助，让我们能够实现冠军的“复制”	0
奖牌的背后，是运动员们的努力，她们付出很多的汗水	0
冠军真的是经过多少次训练的，好辛苦	0
科技的魅力无处不在，高科技出乎我的意料	0
让世界冠军的培养可复制这句话真的很牛掰	0
把这一切都数据化仔细研究成功的秘诀，这样挺好的	0
把我们的优秀技能全部复制下来，这个可行	0
她们是最棒的	0
她们背后的努力没有白费	0
她们都非常优秀	0
付出总会有回报的，运动员也很有实力	0
有运动员的努力再加上科技 会迈向更大的平台	0
我觉得这就是科技的魅力啊	0
现在的科技进步真的超级快速的	0
这些运动员背后付出了很多努力，也挺不容易的	0
献血站:别废话，先抽两三斤血过来！	0
开封真行啊，有钱	0
欢迎大家去赏菊	0
有山先生，超级火的	0
还要还月供的	0
这个也要看是哪里的房价	0
这孩子以后的物理成绩稳了！大赞	0
@貓眼死光Eve 高老师学一下	0
层林尽染	0
腌入味了都	0
去看过！	0
比路边假装要饭的还要专业	0
下次骗不到了！	0
这不是蓝猫吗	0
真的好聪明	0
没点技能怎么生存？	0
站在大象🐘背上开了	0
我酸了果然都是别人家的	0
什么时候我也能拥有那么好的男朋友	0
这是什么神仙男朋友呀，太好了吧	0
羡慕别人有这么多的购物。	0
#清代小姐姐的防狼利器也太美了#神仙男友，羡慕	0
怎么快到双十一了我还要吃别人的狗粮	0
这样男朋友哪里找[淚][淚][淚]	0
确实被这样的男朋友羡慕到了，太贴心了	0
#男子为女友制作上千条购物清单#	0
感觉评论怪怪的	0
恋爱还得去看别人家的才有意思	0
不是杠，纯属不明白，在表格中找到想买的东西的意义是啥	0
这样的男朋友给我来一打！！	0
羡慕了[淚]	0
那我就看看吧，下辈子自己做个这样的男朋友	0
好幸福呀	0
#男子为女友制作上千条购物清单#	0
确认过了这是别人家的女朋友了吧	0
#男子为女友制作上千条购物清单#	0
没看懂，啥意思	0
有没有一种可能 他只是没实力清空女朋友的购物车	0
我🍋了	0
说不羡慕是假的，我都要羡慕死了	0
我那个直男男朋友根本就不会想到这些的	0
#男子为女友制作上千条购物清单#	0
#男子为女友制作上千条购物清单#	0
#男子为女友制作上千条购物清单#	0
这是什么神仙男朋友呀，太好了吧	0
我🍋了	0
真的这男朋友也是特别的贴心的啊	0
这样的男朋友哪里可以找到！！急需	0
有这样的男朋友太贴心了可惜没有同款男朋友	0
有啥好羡慕的，全买了我才羡慕	0
妥妥的双十一清单啊	0
这样的男人好让人羡慕啊。	0
别人的男朋友真暖	0
卡数帮忙还吗	0
啥意思？是觉得女朋友乱买，所以列个范围？	0
以后也好分清楚	0
趁着这个机会我一定要好好的跟男朋友协商一下才行	0
大家都已经想好了双十一要买什么了吗	0
果然恋爱还是看别人谈有意思	0
我尽量不去羡慕别人家的男朋友	0
这也太好了吧，最好直接清空	0
这样的男朋友去哪里领	0
评论区都是活人吗	0
这要是我儿子，我得揍S他，优秀的男人女人都不当舔狗	0
@拜托拜托少加点冰块吧 咳咳咳	0
@ow_憨憨2号	0
这是什么双十一预热热搜	0
还以为是给她都买了呢 还列个清单给她选 这也能感动?	0
@Haitaoaaaaaaa	0
@能力无限公司首席执行官 快让正主搞一个	0
什么神仙男友	0
太羡慕了！！	0
别人家的男朋友永远都是最好的	0
#男子为女友制作上千条购物清单# 看看这男朋友当的 得搬个奖	0
真的想要这么贴心的一个男朋友	0
请问这样的男朋友哪里领	0
哪里找	0
拜托，这样的男朋友也给我发一个好吗	0
这也太让人羡慕了	0
这样的男子太体贴了，什么时候也给我弄一个	0
我的男朋友什么时候才能够有这样的觉悟	0
@春丽小甜甜的小迷弟	0
我也想要一个这样子的男朋友	0
真的是被这样子的男朋友羡慕到了	0
咱就是说这也太贴心了吧	0
这样的男生也太好了吧，很是用心了	0
羡慕归羡慕，得不到归得不到	0
羡慕啊，别人的购物车啊，真的太好了吧	0
一千多条，我自己都想不到这么多	0
这么好的男朋友哪里找的	0
这样的男朋友到哪里去找啊，真心找不到	0
只有羡慕的份儿	0
#男子为女友制作上千条购物清单#	0
#男子为女友制作上千条购物清单#	0
#男子为女友制作上千条购物清单#	0
这样贴心的男朋友哪里可以找到呢	0
#男子为女友制作上千条购物清单#	0
咱就是说又是别人家的男朋友	0
没有男朋友的我流下了羡慕的泪水了	0
能不能把清单放出来让我抄抄	0
今天也是化身成酸柠檬的一天	0
我尽量不去羡慕别人家的男朋友	0
#男子为女友制作上千条购物清单#	0
这样的男朋友从哪里可以找到？	0
果然是别人家的男友	0
每年这个时候都得先羡慕一波	0
是谁酸了？对！是我们	0
我上辈子一定是没做什么好事儿	0
赤裸裸的羡慕了啊，我什么时候才能遇到啊	0
果然好男人都是别人家的，有这样的男朋友谁不羡慕。	0
世上还真有这样的好男人	0
又是羡慕别人的一天	0
羡慕了[淚]	0
确实被这样的男朋友羡慕到了，我也想要同款男朋友	0
很羡慕有这样的男朋友的	0
时间到了，该去看看张翰王宝钏挖野菜了	0
这是别人家的男朋友太暖了啊啊啊	0
我什么时候能找到这样的男朋友这辈子就够了	0
告诉你们，我一点都不羡慕，因为我已经有了这样的男朋友了希望你们也早点遇到	0
真酸了今天又是为别人的爱情流泪的一天呀，真希望我也能遇到一个，哪怕只有一小会儿	0
好用心啊他女朋友一定非常开心	0
这种高质量男友，什么时候才能轮得上我呀或者挂出来个链接也行啊	0
这看到也太惊人了，这么多条清单	0
别人的男朋友就是会啊我也有被羡慕到	0
人家这是在晒男朋友呢，主要是也有这个治本啊	0
没想到竟然这么浪漫，羡慕同款男友	0
这也太好了吧 是别人心目中的完美男孩	0
这是程序员男友吧 只有羡慕的份	0
先吃一顿狗粮,在含泪清空自己的购物车	0
赤裸裸的羡慕了啊，我怎么没有遇到呢	0
这样的男朋友谁能不想拥有哇	0
果然别人家的别人家的除了羡慕还是羡慕	0
我自己也能整 我一点都不酸	0
看来这位女朋友双十一的购物车要清空了	0
呜呜呜呜，别人家的男朋友	0
这是不是有点多了上千条啊什么消费水平	0
别说是双11的制作攻略了，我男朋友平常买个洗面奶都是我帮他选	0
这样的好男人我什么时候能遇到啊	0
果然是别人家的男朋友,就是这么贴心	0
果然好的爱情都是别人家的，我男朋友只会让我生气	0
这么贴心的男朋友该去哪里找，告诉我吧	0
双十一马上就到了呀，男朋友的作用也要发挥了	0
这样的男朋友打着灯笼都找不着，着实是让我眼红了	0
这是给双11准备的吧	0
我真的慕了，看了一眼自己的男朋友，气死了	0
羡慕了	0
这么好的男朋友,都是别人家的	0
有这样的男朋友谁不羡慕。	0
我也想要	0
果然，这是别人的男朋友，我什么时候才能拥有	0
所以说这才是表格的正确使用方法	0
好男人🤔	0
是谁羡慕了咱不说	0
这样的男朋友去哪里找啊，妥妥的羡慕了	0
这样的男朋友请给我来一打	0
有那么暖心的男朋友，一定要珍惜他	0
还是多想想如何多挣钱吧	0
从哪儿跑出来的	0
小孩子睡眠质量好。	0
会不会是家里的老人告诉他尿尿留着可以浇花呢？	0
我靠，完了，看到老年时的样子	0
上点尿素	0
笑死	0
这个床真的太智能了，睡眠不好的人真的很需要了，我好心动。	0
这款床功能也是很多的呀，给我们带来不同的方法一起来解锁了。	0
这些功能每一个都很实用，有了这个床睡眠质量就不用愁了，国货就是最厉害的！	0
这个中国制造，更符合人类工体学。	0
可以实时监测心率这个功能太棒了，很适合身体不好的老年人，我要给我奶奶安排上。	0
这个床的功能太齐全了，好想躺上去感受一下，有这样的床我肯定天天早睡。	0
这个床的功能该说不说真的多呀，带来更多的体验操作也挺方便的，真的好呀	0
这个智能床，功能这么多，谁看了不心动？	0
这个床太高科技了，我永远支持咱们国货。睡眠不好的朋友们可以安排上了！	0
智能床也是很方便的呀，睡着都是很舒适柔软，全新体验生活。	0
哇！这个床真的看起来好舒服 好想躺上去看看是什么感觉	0
非常高兴charles能成为我们首席体验官~	0
买它！中国智造！	0
高科技的智能床也是很方便的呀，为我们解决了所有的烦恼。	0
这款产品能够从多方面服务于人们的健康睡眠	0
回复@麻烦放下我的菠萝:相信国家的产品	0
回复@野原心:适合我们国人	1
好漂亮的芦苇	0
就这样被你抛弃 忘记了回家的路 我的翅膀是坚固 我的脑子是糊涂	0
洞房花烛夜给学生网课，这是啥精神？	0
没有婚假？	0
慕了慕了	0
打call	0
一起探访中华火文化之乡	0
喜欢这样的烟火气息	0
让我们跟着视频一起了解吧	0
那就让我们一起探讨一下这个文化之乡吧。	1
原来商丘是火的发源地呀。	1
这真的是太棒了呀	0
但是蛮不错的呀，非常的喜欢。	1
这里感觉真的很有文化气息。	1
感觉非常的棒，很有文化的地方啊。	1
蛮不错的啊喜欢这样的烟火气息。	0
很有文化气息的地方	1
感受历史文化的气息	0
真的绝绝子呀	0
很有文化气息的地方	1
可以抱它吗？它打人不	0
为什么不rua它	0
真可爱	0
好可爱。	0
@李大猫和她的小狗们	0
吉林辽宁是啥意思？	1
@小侯的侯-	0
吉林和辽宁的都不知道该说啥	1
哈哈哈哈哈哈	0
陕西也这么说	1
世界的尽头是东北，我信了	1
从美丽乡村到美丽中国，兴农人，加油！	1
正宗铁棍山药很难买	0
那得打多长时间	0
河南是文物大省吧	1
现在登顶的越来越多了	0
该冷了	0
可以借鉴，比我每天买五块钱彩票有成就感。	0
我很幸运出生在这个小城里	0
怕怕	0
狗能上新闻，汝州的学生上不了新闻	1
好人一生平安	0
点赞餐饮店员工救人小伙子！	0
绿水青山才是金山银山啊。 环境好好	0
哇塞，这些数值真的是太牛了吧，河南棒棒哒	0
让我们共同努力，建设美丽中国，加油	0
保护环境人人有责，希望中国越来越美丽	1
绿水青山才是金山银山啊。 环境好好	0
太厉害了，10年林业总产值可以翻一倍，为河南骄傲	1
真的是越来越好了，咱们都要保护环境！	0
这样的发展里面，我觉得还是很到位的，相信未来会越来越强的	0
真的是越来越好了，咱们都要保护环境！	0
真的很期待了呀，美丽中国超级值得快点来安排吧	0
孩子长大会很尴尬的	0
完全不为孩子考虑.......	0
哈哈哈	0
无聊	0
这点小事克服不了？吃不惯饿着	0
妈妈：心疼女儿   女儿：被妈妈爱着 只是不会烧荤菜    破防的键盘侠：不行	0
只要钱给够，不用这么麻烦	0
评论是在酸人家有妈妈的疼爱吗	0
丈母娘真好，女婿会做你不用太担心的	0
某些没有妈妈关爱的键盘侠都快妒嫉死了	0
妈宝女	0
妈妈越能干，孩子越笨蛋	0
我笑了	0
天赋+热爱，无敌了这孩子	0
老天赏饭，要戒骄戒躁，不可自傲 ，尚可成才	0
怪胎	0
懂事的孩子早当家！	0
从小学会分担责任也是一种成长。	0
别人家的孩子	0
孩子很棒！就是我想到我们家女儿只要是不写作业，去做啥都可以，哈哈！当然不是说视频里的孩子是这样，我只是联想到我们家	0
汝州疫情祖国的花朵正在遭受苦难，你们媒体视而不见	1
我也想有个这样的儿子	0
感动无比，人心所向	0
早安 网页链接	0
好人	0
再晚醒一会儿脸没了	0
汪汪队立大功	0
二哈，花城，兰波！@爱上逗比的妖	0
高手在民间，有图有真相	0
这个还是厉害的，人体没问题，素描关系也比较多层次。	0
结合时事居然还有我家兰波！！	0
这才是真正的美术老师吧	0
给美术老师点9个👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻	0
第一个是不是判官啊	0
花城	0
真的很厉害	0
芜湖～花三怂和兰波波～	0
太牛掰了吧	0
花城	0
判官！尘不到和小雪人	1
这老师可以啊，都是我们爱的人物哈	0
兰波!	0
波波！	0
这个真的好强	0
很绝	0
都是认识的人物	0
牛	0
厉害	0
这不比那只会蹭热度的呵呵麒麟强的多？	0
哇塞，判官，二哈还有兰波	0
判官，二哈，天官，人鱼！	0
卧槽，我要去偷黑板	0
判官，二哈，天官，人鱼！天哪！是的吧！	0
尘不到！大逆不道~没大没小～无法无天～不上规矩	0
都是我喜欢的漫画人物	0
看到晚宁狗子了	0
尘不到	0
我竟然看到了兰波！！！！	0
老师真的屈才了！	0
花城	0
妈耶，同学们很会挑角色哦，挑得好哇	0
判官还有二哈	0
啵啵鱼	0
简直就是我的梦中情师	0
花城	0
第一个是小酒吧	0
太牛了	0
全……全是我老婆……嘿……嘿嘿……老婆……	0
啊啊啊啊啊啊，尘时，爱了	0
66666666	0
哇塞塞	0
你关注一些其他事行不行	0
二哈	0
这样的老师真好	0
老师的网速挺快啊都是我喜欢的	0
这样的老师来一打	0
真羡慕他们学校，还能上美术课	0
牛逼	1
好棒喔	0
这没去美院当老师都屈才了，中学生都不大上美术这些副课	0
邓州？邓州？天哪，我们小县城也有这么厉害的人吗	0
啵啵鱼	0
这老师我爱了	0
居然还有兰波！！！哈哈哈哈	0
兰波	0
祖师爷和小雪人	0
同是小学美术老师，我自愧不如	0
二哈？天官？人鱼陷落？老师知不知道他在画什么	0
啵啵那个好像啊	0
兰波！	0
转发微博	0
腻害了	0
最后是兰波？	0
花城！	0
大手！！！太太！！！	0
鳄雀鳝市	0
第一个人忘羡？第二个是二哈。然后花城和兰波？	0
厉害	0
哇 好厉害	0
汝州	1
魔道祖师啊啊啊啊啊啊	0
梁老师嘛？	0
哇～好牛好牛	0
@bx热恋三百年 哇	0
天啊！	0
这个老师知道的挺多的啊	0
画的是真的好看 但是我告诉你 有一次我们美术老师在黑板上画画 下课直接被我们班同学无情的擦了	0
老师也是同道中人啊	0
画的好厉害（来自一位绘画boy的肯定） 但！为什么不ban猛犸？	0
@努力买面包 好看死了	0
厉害的美术老师	0
这位美术老师的艺术造诣与马良有一拼！	0
@我是葡萄味的QAQ	0
兰波兰波	0
老师画的有东西啊	0
@-点春色 兰波	0
@望仔某某是江添	1
@-咖啡pocky @-Beryliiiii	0
直接换黑板吧	0
@可乐味chocolate丶	0
@Theseus的帆船	0
画一幅要多长时间？	0
看得出来现在的学生看什么小说了	0
真的很厉害啊啊啊啊好棒	0
愛了愛了	0
尘不到 燃妹 宁崽 花花和鱼鱼	0
小编大爷的手机用了两年，磨了1mm，这就是工匠精神。	0
锅饼或者锅盔，做法都差不多	0
这叫锅饼	0
总结：老汉喂顾客吃掉2cm木屑。	0
可是…谁不是每天干活七八个小时	0
国际登录的官方认证是什么意思？	0
这是黑鱼的亲戚，属于宠物鱼，境内野生环境属于入侵物种。	1
哈哈哈可爱	0
一周不超过就会坏掉	0
机智	0
高手在民间	0
突然感觉这个画风很适合放进中小学生的课本做插图，小学课本的封面就是这种画风，这比什么砖家画的好太多了，高手在民间	0
沙子怎么调的色	0
太厉害了	0
想买	0
有联系方式吗？	0
太厉害了！！高手在民间	0
好厉害！！！	0
屈才了	0
@廖海海海海海海海海海海海_ 这个新闻没说透哈。 小石子、小树枝怎么用的呢？ 沙子怎么固定到画上呢？	1
一看就是画画没饭吃就去做保安的画师。	0
叔叔好棒！	0
厉害了	0
小孩子还是少吃点糖	0
这么绝对吗。万一儿子，万一呢	0
当年，孩子出生的时候去报户口，看到一个男的给自己的男孩起的名字叫做：常大刀	0
？？？？？	0
他白天在吗	0
都是为了活着	0
自己从小被简单粗暴的对待，现在又这样去对待孩子……我孩子也爱弄这些，我会叮嘱他把端头做好防护，既不能伤到自己也不能伤到别人。	0
我会用纸做个套，套上，告诉他这个东西一是带尖，容易伤到别人伤到自己，二是既然是自己看重的就应该保护好	0
这么做有什么问题吗？教育可不是纵容，什么事实可不能都惯着，特别这种有危险的事，即使他不拿来伤人伤到自己，你会不会后悔。	0
自己淋过雨 要把儿子的伞也折断	0
我滴小时候喜欢玩美工刀，每次说每次收起来，但是他还是能找到自己玩，直到有一次自己把手划破了，哭的嗷嗷叫。我妈说“跟你说过好多次了不准玩，这次长记性了吧”我弟理不直气也壮“你怎么不把刀从我手里夺过去”反正是再也不玩了，这么多年这事都会被大家拿出来笑一笑	0
伤害到自己或者他人就不好了	0
这么多的方法可以用。评论区几乎全部家长选择折断。宝剑锋利但是有鞘。任何武器都是成套的。你可以告知孩子完善你的武器，再告知孩子这个东西的危险性。你们觉得粗暴折断了孩子就不会有其他危险的事情发生了吗？教育是要让孩子自己明白，家长负责提醒告知的义务。孩子自己的路自己走。	0
快上报联合国	0
做的对、伤到自己好说、要是伤到别人家的小孩可不好办了、你家是宝、别人家也是宝、	0
爸爸也可以把箭头磨顿一些啊	0
怎么总有这样的家长，前面还有一个把孩子写的20万字的小说撕掉的	0
这毅力好好培养	0
所以现在就理智带孩子，他做的事情总有自己的想法	0
没撅的话 大概率不是伤人就是伤己，都是从小时候过来的，弄这玩意就是为了轮着玩。	0
这事情得两看，他还不知道什么是危险，太尖锐的东西宁可折断对不起总比出事后悔要好。	0
这个不行，太尖了，伤到自己还好说，伤到别人怎么办，好好商量弄个钝一点的魔法杖也行啊	0
危险就是危险，出事了后悔也来不及	0
没有新闻可以不发微博	0
深有感触	0
我觉得爸爸做得对，而且不是一开始就折了的，有商量过的，但是商量无果，这树枝这么尖真的很危险，要是伤到眼睛或者扎到哪里都是很严重的，那些说爸爸做错了的都是小孩子估计，没考虑后果只会说家长不对，出了事还不是家长来承担	0
确实太尖了 小孩子有时候顾及不到一不小心伤到自己或者他人都是事 大人也是担心这个隐患吧 不过对孩子来说有点残忍 事情真的很难两全 大人也不能面面俱到	0
鲁迅把弟弟的风筝弄坏	0
我情愿跟他多说几遍对不起，也不想赌那个“万一”，等他过后情绪平复了，我再讲道理	0
现在的孩子都这样吗？和发达社会靠拢了了	0
要没收不肯可不得折断吗，危险的东西没得商量	0
小孩子没什么概念，伤到自己或者其他人就麻烦了。而且一旦出现危险必定的家长的责任。	0
n an 蓝	1
一piàngpiàng	0
你歇会儿吧。	0
还不如不教听音频吧	0
唉…新乡薄壁白云寺的银杏树不知道变色了没有…	0
好孩子	0
小学老师经常讲的助人为乐案列就是推车	0
我读书的时候骑单车上学，看到一个老人家下车推车上桥我也去帮他推了一下，结果他说别!别!我得慢慢走我走不快，你去上学吧然后我就走了	0
//@德川瑞渊耶维奇:好孩子	0
下一代努力推车  这一代忙着拍摄	0
是	0
泪目，考虑了！	0
棒，为孩子们点赞	0
是实在没新闻报了吗…就是说这种稀松平常的事我们以前不也经常干吗…	0
少年强则国强	0
🙏🙏🙏	0
必须点赞	0
助人为乐。我大张楼有两个学生帮我架东西，我非常感动。	0
我以前小时经常干这种事，多年后一个大爷看见我赶车非要送我因为我小时帮他推车	0
好样的	0
少年强则中国强	0
棒棒哒	0
美丽的背影	0
好孩子	0
嗯	0
好的	0
转发微博	0
我小学时候，经常这样帮人推车，捡散了一地的苹果，虽然那时候吃个苹果是多么的奢侈，	0
好少年	0
好样的	0
有素质的好孩子还是到处都有	0
哦	0
有爱的孩子	0
好样的	0
这是老师和家长教育的好  八十年代的娃娃基本都干过这些事	0
好孩子	0
好少年	0
呵呵	0
中国老人 还要自己出去蹬三轮谋生 还需要下一代帮忙推 国家福利真好	0
好孩子	0
。	0
少年的力量，点赞👍	0
这样有爱心的孩子，值得点赞!	0
我也干过这事	0
嗯嗯	0
正能量	0
祖国的下一代培养的还是很棒的	0
1	0
刚从遂宁回来，其实因为那个人，喜欢那座城。	0
好温暖	0
太棒了	0
希望看到越来越多的美好	0
孩子们真棒	0
孩子们好暖心	0
棒棒的孩子们	0
真棒	0
扔哪儿了？就地吗？	0
哈哈哈 靠实力生存	0
可爱	0
最好别生吃	0
老板好人有爱祝生意兴隆	0
给生肉是吗？	0
饿不住了。估计没有哪个人可以抗拒这样的狗狗	0
这是啥狗？	0
谢谢善良的人们	0
狗就是吃生肉，你们家的狗都开始煮熟食了吗	0
看着还是太胖了。	0
婚后三个月会再胖回来的	0
7个月减40斤，俩月不身材管理马上胖回来！	0
哈哈，我减肥2个月，从200斤减到160😂	0
爱情💏太伟大	0
确实像老外	0
@啊呀如	0
哈哈哈哈	0
@Xx小蟹斑比 哈哈哈哈哈	0
@王鲤吟 你许愿	0
😀	0
快“吹”到碗里来，，，，	0
愣着干嘛，起锅烧油啊	0
@Q端木米雨	0
#中国逐梦的脚步从未停歇#	0
从兰考到淳安 从全面小康到共同富裕 通往中国式现代化 中国逐梦的脚步 从未停歇	1
【#从兰考到淳安读懂中国式现代化#】中国式现代化是全体人民共同富裕的现代化。14亿人的“共同富裕”如何实现？#4分钟看十年间中国式现代化两个地标#	1
用洗衣机洗鞋的都是什么人才	0
别的不说，你就说鞋子干不干净吧	0
真有人用洗衣机洗鞋子	0
我以为我已经懒到天际了，却不知道宇宙之大	0
人家用自己的洗衣机洗鞋怎么了	0
洗衣机就是有洗鞋那一档啊。。机器服务人类，谁愿意手刷啊。。	0
我家俩洗衣机，一个专门洗鞋洗窗帘洗桌布之类的，一个洗衣服。从此基本告别了刷鞋，真香。	0
以后高低得买个洗鞋机	0
想看看什么人才能干这种事	0
懒到什么程度才会用洗衣机洗鞋?	0
棒槌是玉米吗	0
质量不行	0
有的洗衣机就是有洗鞋这档啊	0
开的豆浆模式？	0
为什么呀  桶自洁的的转速很大嘛	0
我住了集体宿舍以后，才知道洗衣机可以洗鞋，见鞋眼开啊！	0
败家的	0
这也太懒惰了吧，奇葩懒惰的人	0
前两天洗床褥子按错了成桶自洁打开全都干巴了	0
自从用洗衣机洗过一次鞋子，就知道有多好使。有省事又干净！反正我们家特意买了一个小的专门洗鞋子的	0
有没有可能别人有两个洗衣机	0
奇葩！洗衣机洗鞋	0
我靠，这日子咋过的，鞋还用洗衣机洗，专门洗鞋的么？	0
自洁模式，洗衣机真是对自己更狠啊	0
用洗衣机洗鞋。。	0
她家有几台洗衣机？	0
洗衣机也很难受	0
@uyat1an 来笑	0
这些鞋质量不行	0
现在都是出点事赶紧先拍下来传网上	0
没有新闻可以不发，这发的都是啥玩意儿	0
这自洁功能不错	0
急着掰棒槌？	0
我一般都是刷干净鞋后用洗衣机甩干	0
洗衣机洗鞋真的洗的比自己刷干净好多倍！！！洗完之后用筒自洁加消毒液洗洗应该没事吧，我冬天的拖鞋实在是自己刷不干净就会放在洗衣机里	0
真没想到洗衣机对自己这么狠	0
这个洗衣机不错，确实能把衣服洗干净	0
我以为我用洗衣机甩干鞋子已经很奇葩	0
😆我都是洗衣机洗鞋子没烂过	0
我用洗衣机洗过 是家里老式的小天鹅那种 洗和甩干分开那种 专门拿来洗运动鞋	0
洗鞋机，你值得拥有	0
洗过鞋还能洗衣服吗	0
洗衣机洗鞋，太爽了（单独一个波轮洗衣机洗哈）	0
鞋子放洗衣机？	0
用洗衣机？从来没想过	0
急着回家掰棒槌？棒槌是个什么东东	0
洗衣机洗鞋？不脏吗	0
我试过，，废13双鞋	0
我决定了一定要养只喵！因为我经常经常出门忘带钥匙	0
怎么会这么巧拍了个视频	0
朋友，会开门真的会让你哭泣。我家猫就是整天跳门，防盗门大开	0
会开门不是啥好事儿。。。为这我把家里人反锁在家里好几次。。。	0
我看了半天，甚至想好怎么教家里英国佬了，最后发现，我家指纹锁	0
我家猫说是假的，不可能	0
猫：这个家还得是我	0
我家猫咪是开门大王，卧室门，一跳一压就开了，唉，我脑壳痛，没啥私隐了	0
年糕：这个家没有我，就得散	0
没有一口猫粮是白吃的！	0
想想我那个逆子，去楼道放个垃圾把门tm给我锁了，叫的开锁才回了家	0
哈哈乖猫咪	0
很多猫都会开门，我的猫2个月时就会开门	0
现在的猫猫狗狗都已经成精了，人们越来越离不开宠物了。	0
别人家的猫	0
哈哈，聪明	0
我家猫也会开卧室门，天天跑进去破坏东西，只好反锁	0
聪明的小喵	0
我家因为猫经常自己开门一开始以为遭贼了	0
家门钥匙忘家里了就能请假不上班，这老板真好	0
以后小偷会不会也能叫开门。	0
还有这种功能啊	0
我一直不理解，钥匙🔑 不顺手放包里吗	0
自编自导自演	0
这要是坏人呢	0
我家主子也会，帮我节省过几次找开锁师傅的钱还记得第一次开门的时候人不在家，回家发现门开着还以为进了贼，猫也不见了一只，出门找又没找到以为流浪猫养不熟，结果过了半个小时人家自己回来了	0
@人间清醒法学生	0
@赵辰龙从不嘟嘴	0
然后猫就开门跑出去了	0
真的可以养只猫防忘带钥匙了	0
也是宝宝	0
@摸摸猫脑袋 @Leo没有昵称	0
我家猫也会开门幸亏胆小	0
啊喵喵好乖	0
哇	0
@尋凯环遊记kk 别人家的猫	0
出门必须反锁门啊	0
